name,time,mean,service_name
max_duration_20s,1587998140000000000,38101000,auth.default
max_duration_20s,1587998140000000000,10603000,istio-mixer
max_duration_20s,1587998140000000000,6056303000,flight.default
max_duration_20s,1587998140000000000,7500529000,istio-ingressgateway
max_duration_20s,1587998160000000000,16063000,auth.default
max_duration_20s,1587998160000000000,8650774000,istio-ingressgateway
max_duration_20s,1587998160000000000,8287909000,booking.default
max_duration_20s,1587998160000000000,4633000,customer.default
max_duration_20s,1587998160000000000,3833687000,flight.default
max_duration_20s,1587998180000000000,10793000,customer.default
max_duration_20s,1587998180000000000,4399427000,flight.default
max_duration_20s,1587998180000000000,9421082000,istio-ingressgateway
max_duration_20s,1587998180000000000,3050000,auth.default
max_duration_20s,1587998180000000000,8785129000,booking.default
max_duration_20s,1587998200000000000,7331000,auth.default
max_duration_20s,1587998200000000000,7004177000,booking.default
max_duration_20s,1587998200000000000,4473506000,flight.default
max_duration_20s,1587998200000000000,9209000,customer.default
max_duration_20s,1587998200000000000,9048411000,istio-ingressgateway
max_duration_20s,1587998220000000000,24110000,customer.default
max_duration_20s,1587998220000000000,9774614000,istio-ingressgateway
max_duration_20s,1587998220000000000,7734247000,booking.default
max_duration_20s,1587998220000000000,17808000,auth.default
max_duration_20s,1587998220000000000,3575435000,flight.default
max_duration_20s,1587998240000000000,5111000,auth.default
max_duration_20s,1587998240000000000,2519226000,flight.default
max_duration_20s,1587998240000000000,14844406000,istio-ingressgateway
max_duration_20s,1587998240000000000,35811000,customer.default
max_duration_20s,1587998240000000000,10092071000,booking.default
max_duration_20s,1587998260000000000,11718000,customer.default
max_duration_20s,1587998260000000000,7417233000,booking.default
max_duration_20s,1587998260000000000,3163471000,flight.default
max_duration_20s,1587998260000000000,228000,istio-mixer
max_duration_20s,1587998260000000000,3479000,auth.default
max_duration_20s,1587998260000000000,11372862000,istio-ingressgateway
max_duration_20s,1587998280000000000,3694622000,flight.default
max_duration_20s,1587998280000000000,14236029000,istio-ingressgateway
max_duration_20s,1587998280000000000,32747000,customer.default
max_duration_20s,1587998280000000000,8165617000,booking.default
max_duration_20s,1587998280000000000,5248000,auth.default
max_duration_20s,1587998300000000000,8092281000,booking.default
max_duration_20s,1587998300000000000,50909000,auth.default
max_duration_20s,1587998300000000000,13528817000,istio-ingressgateway
max_duration_20s,1587998300000000000,1300013000,flight.default
max_duration_20s,1587998300000000000,13679000,customer.default
max_duration_20s,1587998320000000000,578407000,flight.default
max_duration_20s,1587998320000000000,11532000,customer.default
max_duration_20s,1587998320000000000,23305000,auth.default
max_duration_20s,1587998320000000000,9370503000,booking.default
max_duration_20s,1587998320000000000,18659487000,istio-ingressgateway
max_duration_20s,1587998340000000000,21877000,customer.default
max_duration_20s,1587998340000000000,9535908000,istio-ingressgateway
max_duration_20s,1587998340000000000,474184000,flight.default
max_duration_20s,1587998340000000000,8614091000,booking.default
max_duration_20s,1587998360000000000,143977000,flight.default
max_duration_20s,1587998360000000000,8896863000,booking.default
max_duration_20s,1587998360000000000,5660000,customer.default
max_duration_20s,1587998360000000000,2896000,auth.default
max_duration_20s,1587998360000000000,15961492000,istio-ingressgateway
max_duration_20s,1587998380000000000,23206000,auth.default
max_duration_20s,1587998380000000000,17304402000,istio-ingressgateway
max_duration_20s,1587998380000000000,8988159000,booking.default
max_duration_20s,1587998380000000000,267000,istio-mixer
max_duration_20s,1587998380000000000,308546000,flight.default
max_duration_20s,1587998380000000000,21871000,customer.default
max_duration_20s,1587998400000000000,8363802000,booking.default
max_duration_20s,1587998400000000000,16321000,customer.default
max_duration_20s,1587998400000000000,18797063000,istio-ingressgateway
max_duration_20s,1587998400000000000,198042000,flight.default
max_duration_20s,1587998420000000000,16428815000,istio-ingressgateway
max_duration_20s,1587998420000000000,657251000,flight.default
max_duration_20s,1587998420000000000,8390040000,booking.default
max_duration_20s,1587998420000000000,3014000,auth.default
max_duration_20s,1587998420000000000,6453000,customer.default
max_duration_20s,1587998440000000000,53595000,auth.default
max_duration_20s,1587998440000000000,8452000,customer.default
max_duration_20s,1587998440000000000,602849000,flight.default
max_duration_20s,1587998440000000000,19787357000,istio-ingressgateway
max_duration_20s,1587998440000000000,6112107000,booking.default
max_duration_20s,1587998460000000000,16250627000,istio-ingressgateway
max_duration_20s,1587998460000000000,8132384000,booking.default
max_duration_20s,1587998460000000000,10391000,customer.default
max_duration_20s,1587998460000000000,15968000,auth.default
max_duration_20s,1587998460000000000,252042000,flight.default
max_duration_20s,1587998480000000000,22141000,auth.default
max_duration_20s,1587998480000000000,576690000,flight.default
max_duration_20s,1587998480000000000,8536180000,booking.default
max_duration_20s,1587998480000000000,8567601000,istio-ingressgateway
max_duration_20s,1587998480000000000,10357000,customer.default
max_duration_20s,1587998500000000000,19871003000,istio-ingressgateway
max_duration_20s,1587998500000000000,9560000,customer.default
max_duration_20s,1587998500000000000,361382000,flight.default
max_duration_20s,1587998500000000000,3713000,auth.default
max_duration_20s,1587998500000000000,9713326000,booking.default
max_duration_20s,1587998520000000000,15370000,auth.default
max_duration_20s,1587998520000000000,8971098000,booking.default
max_duration_20s,1587998520000000000,11048000,customer.default
