name,time,mean,service_name
average_duration_60s,1588090740000000000,6103510.638297873,flight.default
average_duration_60s,1588090740000000000,52615781.99052133,booking.default
average_duration_60s,1588090740000000000,481152757.4468085,istio-ingressgateway
average_duration_60s,1588090740000000000,12743400,customer.default
average_duration_60s,1588090740000000000,26808333.333333332,auth.default
average_duration_60s,1588090800000000000,9121647.05882353,customer.default
average_duration_60s,1588090800000000000,16191000,auth.default
average_duration_60s,1588090800000000000,37545108.910891086,booking.default
average_duration_60s,1588090800000000000,5812500,istio-mixer
average_duration_60s,1588090800000000000,4487188.679245283,flight.default
average_duration_60s,1588090800000000000,515969062.7802691,istio-ingressgateway
average_duration_60s,1588090860000000000,4676039.215686275,flight.default
average_duration_60s,1588090860000000000,498928586.20689654,istio-ingressgateway
average_duration_60s,1588090860000000000,44409320.98765432,booking.default
average_duration_60s,1588090860000000000,10142789.47368421,customer.default
average_duration_60s,1588090860000000000,7958500,auth.default
average_duration_60s,1588090860000000000,13456000,istio-mixer
average_duration_60s,1588090920000000000,199240166.66666666,auth.default
average_duration_60s,1588090920000000000,63239977.099236645,booking.default
average_duration_60s,1588090920000000000,270551420,flight.default
average_duration_60s,1588090920000000000,593966192.3076923,istio-ingressgateway
average_duration_60s,1588090920000000000,11695615.384615384,customer.default
average_duration_60s,1588090980000000000,1382679570.4697986,istio-ingressgateway
average_duration_60s,1588090980000000000,15681842.105263159,customer.default
average_duration_60s,1588090980000000000,278063265.1515151,booking.default
average_duration_60s,1588090980000000000,74022666.66666667,istio-mixer
average_duration_60s,1588090980000000000,31315232.14285714,flight.default
average_duration_60s,1588091040000000000,17339400,istio-mixer
average_duration_60s,1588091040000000000,7846531.25,flight.default
average_duration_60s,1588091040000000000,9942833.333333334,customer.default
average_duration_60s,1588091040000000000,433850641.1960133,istio-ingressgateway
average_duration_60s,1588091040000000000,282580750,auth.default
average_duration_60s,1588091040000000000,97030873.1884058,booking.default
average_duration_60s,1588091100000000000,25466200,auth.default
average_duration_60s,1588091100000000000,59128564.102564104,booking.default
average_duration_60s,1588091100000000000,11754736.842105264,customer.default
average_duration_60s,1588091100000000000,150100,istio-mixer
average_duration_60s,1588091100000000000,7916852.459016394,flight.default
average_duration_60s,1588091100000000000,620354449.339207,istio-ingressgateway
average_duration_60s,1588091160000000000,7144395.833333333,flight.default
average_duration_60s,1588091160000000000,551036304.3478261,istio-ingressgateway
average_duration_60s,1588091160000000000,9512052.631578946,customer.default
average_duration_60s,1588091160000000000,12398500,auth.default
average_duration_60s,1588091160000000000,61542232,booking.default
average_duration_60s,1588091160000000000,1333250,istio-mixer
average_duration_60s,1588091220000000000,43479149.038461536,booking.default
average_duration_60s,1588091220000000000,4912000,istio-mixer
average_duration_60s,1588091220000000000,11555705.88235294,customer.default
average_duration_60s,1588091220000000000,4134483.3333333335,flight.default
average_duration_60s,1588091220000000000,564022117.9039302,istio-ingressgateway
average_duration_60s,1588091220000000000,12110333.333333334,auth.default
average_duration_60s,1588091280000000000,590248367.8160919,istio-ingressgateway
average_duration_60s,1588091280000000000,25575666.666666668,auth.default
average_duration_60s,1588091280000000000,11128238.095238095,customer.default
average_duration_60s,1588091280000000000,51504850.427350424,booking.default
average_duration_60s,1588091280000000000,1809833.3333333333,istio-mixer
average_duration_60s,1588091280000000000,5899020,flight.default
average_duration_60s,1588091340000000000,141000,istio-mixer
average_duration_60s,1588091340000000000,4042052.6315789474,flight.default
average_duration_60s,1588091340000000000,11107388.888888888,customer.default
average_duration_60s,1588091340000000000,485475420,istio-ingressgateway
average_duration_60s,1588091340000000000,10219666.666666666,auth.default
average_duration_60s,1588091340000000000,39272222.72727273,booking.default
average_duration_60s,1588091400000000000,15055666.666666666,auth.default
average_duration_60s,1588091400000000000,61734640,booking.default
average_duration_60s,1588091400000000000,9306750,customer.default
average_duration_60s,1588091400000000000,29801583.333333332,istio-mixer
average_duration_60s,1588091400000000000,4792791.666666667,flight.default
average_duration_60s,1588091400000000000,576953159.1836735,istio-ingressgateway
average_duration_60s,1588091460000000000,7528153.846153846,flight.default
average_duration_60s,1588091460000000000,516189360.1532567,istio-ingressgateway
average_duration_60s,1588091460000000000,10253200,customer.default
average_duration_60s,1588091460000000000,16923000,auth.default
average_duration_60s,1588091460000000000,59196550.3875969,booking.default
average_duration_60s,1588091460000000000,4086500,istio-mixer
average_duration_60s,1588091520000000000,55827931.70731708,booking.default
average_duration_60s,1588091520000000000,3870500,istio-mixer
average_duration_60s,1588091520000000000,10654086.956521738,customer.default
average_duration_60s,1588091520000000000,7058740,flight.default
